"Time","Buses.On.Route","RouteID"
"1372830840","0","S9"
"1372830900","0","S9"
"1372830960","0","S9"
"1372831020","0","S9"
"1372831080","0","S9"
"1372831140","0","S9"
"1372831200","0","S9"
"1372831260","0","S9"
"1372831320","0","S9"
"1372831380","0","S9"
"1372831440","0","S9"
"1372831500","0","S9"
"1372831560","0","S9"
"1372831620","0","S9"
"1372831680","0","S9"
"1372831740","0","S9"
"1372831800","0","S9"
"1372831860","0","S9"
"1372831920","0","S9"
"1372831980","0","S9"
"1372832040","0","S9"
"1372832100","0","S9"
"1372832160","0","S9"
"1372832220","0","S9"
"1372832280","0","S9"
"1372832340","0","S9"
"1372832400","0","S9"
"1372832460","0","S9"
"1372832520","0","S9"
"1372832580","0","S9"
"1372832640","0","S9"
"1372832700","0","S9"
"1372832760","0","S9"
"1372832820","0","S9"
"1372832880","0","S9"
"1372832940","0","S9"
"1372833000","0","S9"
"1372833060","0","S9"
"1372833120","0","S9"
"1372833180","0","S9"
"1372833240","0","S9"
"1372833300","0","S9"
"1372833360","0","S9"
"1372833420","0","S9"
"1372833480","0","S9"
"1372833540","0","S9"
"1372833600","0","S9"
"1372833660","0","S9"
"1372833720","0","S9"
"1372833780","0","S9"
"1372833840","0","S9"
"1372833900","0","S9"
"1372833960","0","S9"
"1372834020","0","S9"
"1372834080","0","S9"
"1372834140","0","S9"
"1372834200","0","S9"
"1372834260","0","S9"
"1372834320","0","S9"
"1372834380","0","S9"
"1372834440","0","S9"
"1372834500","0","S9"
"1372834560","0","S9"
"1372834620","0","S9"
"1372834680","0","S9"
"1372834740","0","S9"
"1372834800","0","S9"
"1372834860","0","S9"
"1372834920","0","S9"
"1372834980","0","S9"
"1372835040","0","S9"
"1372835100","0","S9"
"1372835160","0","S9"
"1372835220","0","S9"
"1372835280","0","S9"
"1372835340","0","S9"
"1372835400","0","S9"
"1372835460","0","S9"
"1372835520","0","S9"
"1372835580","0","S9"
"1372835640","0","S9"
"1372835700","0","S9"
"1372835760","0","S9"
"1372835820","0","S9"
"1372835880","0","S9"
"1372835940","0","S9"
"1372836000","0","S9"
"1372836060","0","S9"
"1372836120","0","S9"
"1372836180","0","S9"
"1372836240","0","S9"
"1372836300","0","S9"
"1372836360","0","S9"
"1372836420","0","S9"
"1372836480","0","S9"
"1372836540","0","S9"
"1372836600","0","S9"
"1372836660","0","S9"
"1372836720","0","S9"
"1372836780","0","S9"
"1372836840","0","S9"
"1372836900","0","S9"
"1372836960","0","S9"
"1372837020","0","S9"
"1372837080","0","S9"
"1372837140","0","S9"
"1372837200","0","S9"
"1372837260","0","S9"
"1372837320","0","S9"
"1372837380","0","S9"
"1372837440","0","S9"
"1372837500","0","S9"
"1372837560","0","S9"
"1372837620","0","S9"
"1372837680","0","S9"
"1372837740","0","S9"
"1372837800","0","S9"
"1372837860","0","S9"
"1372837920","0","S9"
"1372837980","0","S9"
"1372838040","0","S9"
"1372838100","0","S9"
"1372838160","0","S9"
"1372838220","0","S9"
"1372838280","0","S9"
"1372838340","0","S9"
"1372838400","0","S9"
"1372838460","0","S9"
"1372838520","0","S9"
"1372838580","0","S9"
"1372838640","0","S9"
"1372838700","0","S9"
"1372838760","0","S9"
"1372838820","0","S9"
"1372838880","0","S9"
"1372838940","0","S9"
"1372839000","0","S9"
"1372839060","0","S9"
"1372839120","0","S9"
"1372839180","0","S9"
"1372839240","0","S9"
"1372839300","0","S9"
"1372839360","0","S9"
"1372839420","0","S9"
"1372839480","0","S9"
"1372839540","0","S9"
"1372839600","0","S9"
"1372839660","0","S9"
"1372839720","0","S9"
"1372839780","0","S9"
"1372839840","0","S9"
"1372839900","0","S9"
"1372839960","0","S9"
"1372840020","0","S9"
"1372840080","0","S9"
"1372840140","0","S9"
"1372840200","0","S9"
"1372840260","0","S9"
"1372840320","0","S9"
"1372840380","0","S9"
"1372840440","0","S9"
"1372840500","0","S9"
"1372840560","0","S9"
"1372840620","0","S9"
"1372840680","0","S9"
"1372840740","0","S9"
"1372840800","0","S9"
"1372840860","0","S9"
"1372840920","0","S9"
"1372840980","0","S9"
"1372841040","0","S9"
"1372841100","0","S9"
"1372841160","0","S9"
"1372841220","0","S9"
"1372841280","0","S9"
"1372841340","0","S9"
"1372841400","0","S9"
"1372841460","0","S9"
"1372841520","0","S9"
"1372841580","0","S9"
"1372841640","0","S9"
"1372841700","0","S9"
"1372841760","0","S9"
"1372841820","0","S9"
"1372841880","0","S9"
"1372841940","0","S9"
"1372842000","0","S9"
"1372842060","0","S9"
"1372842120","0","S9"
"1372842180","0","S9"
"1372842240","0","S9"
"1372842300","0","S9"
"1372842360","0","S9"
"1372842420","0","S9"
"1372842480","0","S9"
"1372842540","0","S9"
"1372842600","0","S9"
"1372842660","0","S9"
"1372842720","0","S9"
"1372842780","0","S9"
"1372842840","0","S9"
"1372842900","0","S9"
"1372842960","0","S9"
"1372843020","0","S9"
"1372843080","0","S9"
"1372843140","0","S9"
"1372843200","0","S9"
"1372843260","0","S9"
"1372843320","0","S9"
"1372843380","0","S9"
"1372843440","0","S9"
"1372843500","0","S9"
"1372843560","0","S9"
"1372843620","0","S9"
"1372843680","0","S9"
"1372843740","0","S9"
"1372843800","0","S9"
"1372843860","0","S9"
"1372843920","0","S9"
"1372843980","0","S9"
"1372844040","0","S9"
"1372844100","0","S9"
"1372844160","0","S9"
"1372844220","0","S9"
"1372844280","0","S9"
"1372844340","0","S9"
"1372844400","0","S9"
"1372844460","0","S9"
"1372844520","0","S9"
"1372844580","0","S9"
"1372844640","0","S9"
"1372844700","0","S9"
"1372844760","0","S9"
"1372844820","0","S9"
"1372844880","0","S9"
"1372844940","0","S9"
"1372845000","0","S9"
"1372845060","0","S9"
"1372845120","0","S9"
"1372845180","0","S9"
"1372845240","0","S9"
"1372845300","0","S9"
"1372845360","0","S9"
"1372845420","0","S9"
"1372845480","0","S9"
"1372845540","0","S9"
"1372845600","0","S9"
"1372845660","0","S9"
"1372845720","0","S9"
"1372845780","0","S9"
"1372845840","0","S9"
"1372845900","0","S9"
"1372845960","0","S9"
"1372846020","0","S9"
"1372846080","0","S9"
"1372846140","0","S9"
"1372846200","0","S9"
"1372846260","0","S9"
"1372846320","0","S9"
"1372846380","0","S9"
"1372846440","0","S9"
"1372846500","0","S9"
"1372846560","0","S9"
"1372846620","0","S9"
"1372846680","0","S9"
"1372846740","0","S9"
"1372846800","0","S9"
"1372846860","0","S9"
"1372846920","0","S9"
"1372846980","0","S9"
"1372847040","0","S9"
"1372847100","0","S9"
"1372847160","0","S9"
"1372847220","0","S9"
"1372847280","0","S9"
"1372847340","0","S9"
"1372847400","2","S9"
"1372847460","2","S9"
"1372847520","2","S9"
"1372847580","2","S9"
"1372847640","2","S9"
"1372847700","2","S9"
"1372847760","2","S9"
"1372847820","2","S9"
"1372847880","2","S9"
"1372847940","2","S9"
"1372848000","4","S9"
"1372848060","4","S9"
"1372848120","4","S9"
"1372848180","4","S9"
"1372848240","4","S9"
"1372848300","4","S9"
"1372848360","4","S9"
"1372848420","4","S9"
"1372848480","4","S9"
"1372848540","4","S9"
"1372848600","6","S9"
"1372848660","6","S9"
"1372848720","6","S9"
"1372848780","6","S9"
"1372848840","6","S9"
"1372848900","6","S9"
"1372848960","6","S9"
"1372849020","6","S9"
"1372849080","6","S9"
"1372849140","6","S9"
"1372849200","10","S9"
"1372849260","10","S9"
"1372849320","10","S9"
"1372849380","10","S9"
"1372849440","10","S9"
"1372849500","8","S9"
"1372849560","8","S9"
"1372849620","8","S9"
"1372849680","10","S9"
"1372849740","10","S9"
"1372849800","12","S9"
"1372849860","12","S9"
"1372849920","12","S9"
"1372849980","12","S9"
"1372850040","12","S9"
"1372850100","12","S9"
"1372850160","12","S9"
"1372850220","12","S9"
"1372850280","12","S9"
"1372850340","12","S9"
"1372850400","14","S9"
"1372850460","14","S9"
"1372850520","16","S9"
"1372850580","16","S9"
"1372850640","16","S9"
"1372850700","14","S9"
"1372850760","14","S9"
"1372850820","14","S9"
"1372850880","14","S9"
"1372850940","14","S9"
"1372851000","18","S9"
"1372851060","18","S9"
"1372851120","18","S9"
"1372851180","18","S9"
"1372851240","18","S9"
"1372851300","16","S9"
"1372851360","14","S9"
"1372851420","16","S9"
"1372851480","16","S9"
"1372851540","16","S9"
"1372851600","18","S9"
"1372851660","18","S9"
"1372851720","18","S9"
"1372851780","16","S9"
"1372851840","16","S9"
"1372851900","18","S9"
"1372851960","18","S9"
"1372852020","18","S9"
"1372852080","18","S9"
"1372852140","16","S9"
"1372852200","16","S9"
"1372852260","16","S9"
"1372852320","20","S9"
"1372852380","20","S9"
"1372852440","20","S9"
"1372852500","20","S9"
"1372852560","18","S9"
"1372852620","18","S9"
"1372852680","18","S9"
"1372852740","16","S9"
"1372852800","20","S9"
"1372852860","20","S9"
"1372852920","20","S9"
"1372852980","18","S9"
"1372853040","18","S9"
"1372853100","18","S9"
"1372853160","18","S9"
"1372853220","22","S9"
"1372853280","22","S9"
"1372853340","20","S9"
"1372853400","20","S9"
"1372853460","18","S9"
"1372853520","18","S9"
"1372853580","18","S9"
"1372853640","18","S9"
"1372853700","22","S9"
"1372853760","22","S9"
"1372853820","22","S9"
"1372853880","20","S9"
"1372853940","18","S9"
"1372854000","18","S9"
"1372854060","18","S9"
"1372854120","22","S9"
"1372854180","22","S9"
"1372854240","22","S9"
"1372854300","22","S9"
"1372854360","20","S9"
"1372854420","20","S9"
"1372854480","20","S9"
"1372854540","20","S9"
"1372854600","24","S9"
"1372854660","22","S9"
"1372854720","22","S9"
"1372854780","20","S9"
"1372854840","20","S9"
"1372854900","20","S9"
"1372854960","20","S9"
"1372855020","22","S9"
"1372855080","22","S9"
"1372855140","22","S9"
"1372855200","24","S9"
"1372855260","22","S9"
"1372855320","22","S9"
"1372855380","20","S9"
"1372855440","20","S9"
"1372855500","20","S9"
"1372855560","20","S9"
"1372855620","20","S9"
"1372855680","22","S9"
"1372855740","22","S9"
"1372855800","20","S9"
"1372855860","20","S9"
"1372855920","20","S9"
"1372855980","20","S9"
"1372856040","20","S9"
"1372856100","22","S9"
"1372856160","20","S9"
"1372856220","20","S9"
"1372856280","20","S9"
"1372856340","20","S9"
"1372856400","20","S9"
"1372856460","20","S9"
"1372856520","20","S9"
"1372856580","20","S9"
"1372856640","20","S9"
"1372856700","18","S9"
"1372856760","18","S9"
"1372856820","18","S9"
"1372856880","20","S9"
"1372856940","20","S9"
"1372857000","22","S9"
"1372857060","20","S9"
"1372857120","20","S9"
"1372857180","18","S9"
"1372857240","18","S9"
"1372857300","18","S9"
"1372857360","18","S9"
"1372857420","16","S9"
"1372857480","16","S9"
"1372857540","16","S9"
"1372857600","18","S9"
"1372857660","18","S9"
"1372857720","18","S9"
"1372857780","18","S9"
"1372857840","16","S9"
"1372857900","14","S9"
"1372857960","14","S9"
"1372858020","14","S9"
"1372858080","14","S9"
"1372858140","14","S9"
"1372858200","16","S9"
"1372858260","14","S9"
"1372858320","14","S9"
"1372858380","14","S9"
"1372858440","14","S9"
"1372858500","12","S9"
"1372858560","12","S9"
"1372858620","12","S9"
"1372858680","12","S9"
"1372858740","10","S9"
"1372858800","12","S9"
"1372858860","12","S9"
"1372858920","12","S9"
"1372858980","12","S9"
"1372859040","12","S9"
"1372859100","10","S9"
"1372859160","8","S9"
"1372859220","8","S9"
"1372859280","8","S9"
"1372859340","8","S9"
"1372859400","10","S9"
"1372859460","10","S9"
"1372859520","10","S9"
"1372859580","10","S9"
"1372859640","10","S9"
"1372859700","8","S9"
"1372859760","6","S9"
"1372859820","6","S9"
"1372859880","6","S9"
"1372859940","6","S9"
"1372860000","8","S9"
"1372860060","8","S9"
"1372860120","8","S9"
"1372860180","8","S9"
"1372860240","8","S9"
"1372860300","8","S9"
"1372860360","6","S9"
"1372860420","6","S9"
"1372860480","6","S9"
"1372860540","6","S9"
"1372860600","6","S9"
"1372860660","6","S9"
"1372860720","6","S9"
"1372860780","6","S9"
"1372860840","6","S9"
"1372860900","6","S9"
"1372860960","4","S9"
"1372861020","4","S9"
"1372861080","4","S9"
"1372861140","4","S9"
"1372861200","4","S9"
"1372861260","4","S9"
"1372861320","4","S9"
"1372861380","4","S9"
"1372861440","4","S9"
"1372861500","4","S9"
"1372861560","2","S9"
"1372861620","2","S9"
"1372861680","2","S9"
"1372861740","2","S9"
"1372861800","2","S9"
"1372861860","2","S9"
"1372861920","2","S9"
"1372861980","2","S9"
"1372862040","2","S9"
"1372862100","2","S9"
"1372862160","0","S9"
"1372862220","0","S9"
"1372862280","0","S9"
"1372862340","0","S9"
"1372862400","0","S9"
"1372862460","0","S9"
"1372862520","0","S9"
"1372862580","0","S9"
"1372862640","0","S9"
"1372862700","0","S9"
"1372862760","0","S9"
"1372862820","0","S9"
"1372862880","0","S9"
"1372862940","0","S9"
"1372863000","0","S9"
"1372863060","0","S9"
"1372863120","0","S9"
"1372863180","0","S9"
"1372863240","0","S9"
"1372863300","0","S9"
"1372863360","0","S9"
"1372863420","0","S9"
"1372863480","0","S9"
"1372863540","0","S9"
"1372863600","0","S9"
"1372863660","0","S9"
"1372863720","0","S9"
"1372863780","0","S9"
"1372863840","0","S9"
"1372863900","0","S9"
"1372863960","0","S9"
"1372864020","0","S9"
"1372864080","0","S9"
"1372864140","0","S9"
"1372864200","0","S9"
"1372864260","0","S9"
"1372864320","0","S9"
"1372864380","0","S9"
"1372864440","0","S9"
"1372864500","0","S9"
"1372864560","0","S9"
"1372864620","0","S9"
"1372864680","0","S9"
"1372864740","0","S9"
"1372864800","0","S9"
"1372864860","0","S9"
"1372864920","0","S9"
"1372864980","0","S9"
"1372865040","0","S9"
"1372865100","0","S9"
"1372865160","0","S9"
"1372865220","0","S9"
"1372865280","0","S9"
"1372865340","0","S9"
"1372865400","0","S9"
"1372865460","0","S9"
"1372865520","0","S9"
"1372865580","0","S9"
"1372865640","0","S9"
"1372865700","0","S9"
"1372865760","0","S9"
"1372865820","0","S9"
"1372865880","0","S9"
"1372865940","0","S9"
"1372866000","0","S9"
"1372866060","0","S9"
"1372866120","0","S9"
"1372866180","0","S9"
"1372866240","0","S9"
"1372866300","0","S9"
"1372866360","0","S9"
"1372866420","0","S9"
"1372866480","0","S9"
"1372866540","0","S9"
"1372866600","0","S9"
"1372866660","0","S9"
"1372866720","0","S9"
"1372866780","0","S9"
"1372866840","0","S9"
"1372866900","0","S9"
"1372866960","0","S9"
"1372867020","0","S9"
"1372867080","0","S9"
"1372867140","0","S9"
"1372867200","0","S9"
"1372867260","0","S9"
"1372867320","0","S9"
"1372867380","0","S9"
"1372867440","0","S9"
"1372867500","0","S9"
"1372867560","0","S9"
"1372867620","0","S9"
"1372867680","0","S9"
"1372867740","0","S9"
"1372867800","0","S9"
"1372867860","0","S9"
"1372867920","0","S9"
"1372867980","0","S9"
"1372868040","0","S9"
"1372868100","0","S9"
"1372868160","0","S9"
"1372868220","0","S9"
"1372868280","0","S9"
"1372868340","0","S9"
"1372868400","0","S9"
"1372868460","0","S9"
"1372868520","0","S9"
"1372868580","0","S9"
"1372868640","0","S9"
"1372868700","0","S9"
"1372868760","0","S9"
"1372868820","0","S9"
"1372868880","0","S9"
"1372868940","0","S9"
"1372869000","0","S9"
"1372869060","0","S9"
"1372869120","0","S9"
"1372869180","0","S9"
"1372869240","0","S9"
"1372869300","0","S9"
"1372869360","0","S9"
"1372869420","0","S9"
"1372869480","0","S9"
"1372869540","0","S9"
"1372869600","0","S9"
"1372869660","0","S9"
"1372869720","0","S9"
"1372869780","0","S9"
"1372869840","0","S9"
"1372869900","0","S9"
"1372869960","0","S9"
"1372870020","0","S9"
"1372870080","0","S9"
"1372870140","0","S9"
"1372870200","0","S9"
"1372870260","0","S9"
"1372870320","0","S9"
"1372870380","0","S9"
"1372870440","0","S9"
"1372870500","0","S9"
"1372870560","0","S9"
"1372870620","0","S9"
"1372870680","0","S9"
"1372870740","0","S9"
"1372870800","0","S9"
"1372870860","0","S9"
"1372870920","0","S9"
"1372870980","0","S9"
"1372871040","0","S9"
"1372871100","0","S9"
"1372871160","0","S9"
"1372871220","0","S9"
"1372871280","0","S9"
"1372871340","0","S9"
"1372871400","0","S9"
"1372871460","0","S9"
"1372871520","0","S9"
"1372871580","0","S9"
"1372871640","0","S9"
"1372871700","0","S9"
"1372871760","0","S9"
"1372871820","0","S9"
"1372871880","0","S9"
"1372871940","0","S9"
"1372872000","0","S9"
"1372872060","0","S9"
"1372872120","0","S9"
"1372872180","0","S9"
"1372872240","0","S9"
"1372872300","0","S9"
"1372872360","0","S9"
"1372872420","0","S9"
"1372872480","0","S9"
"1372872540","0","S9"
"1372872600","0","S9"
"1372872660","0","S9"
"1372872720","0","S9"
"1372872780","0","S9"
"1372872840","0","S9"
"1372872900","0","S9"
"1372872960","0","S9"
"1372873020","0","S9"
"1372873080","0","S9"
"1372873140","0","S9"
"1372873200","0","S9"
"1372873260","0","S9"
"1372873320","0","S9"
"1372873380","0","S9"
"1372873440","0","S9"
"1372873500","0","S9"
"1372873560","0","S9"
"1372873620","0","S9"
"1372873680","0","S9"
"1372873740","0","S9"
"1372873800","0","S9"
"1372873860","0","S9"
"1372873920","0","S9"
"1372873980","0","S9"
"1372874040","0","S9"
"1372874100","0","S9"
"1372874160","0","S9"
"1372874220","0","S9"
"1372874280","0","S9"
"1372874340","0","S9"
"1372874400","0","S9"
"1372874460","0","S9"
"1372874520","0","S9"
"1372874580","0","S9"
"1372874640","0","S9"
"1372874700","0","S9"
"1372874760","0","S9"
"1372874820","0","S9"
"1372874880","0","S9"
"1372874940","0","S9"
"1372875000","0","S9"
"1372875060","0","S9"
"1372875120","0","S9"
"1372875180","0","S9"
"1372875240","0","S9"
"1372875300","0","S9"
"1372875360","0","S9"
"1372875420","0","S9"
"1372875480","0","S9"
"1372875540","0","S9"
"1372875600","0","S9"
"1372875660","0","S9"
"1372875720","0","S9"
"1372875780","0","S9"
"1372875840","0","S9"
"1372875900","0","S9"
"1372875960","0","S9"
"1372876020","0","S9"
"1372876080","0","S9"
"1372876140","0","S9"
"1372876200","0","S9"
"1372876260","0","S9"
"1372876320","0","S9"
"1372876380","0","S9"
"1372876440","0","S9"
"1372876500","0","S9"
"1372876560","0","S9"
"1372876620","0","S9"
"1372876680","0","S9"
"1372876740","0","S9"
"1372876800","0","S9"
"1372876860","0","S9"
"1372876920","0","S9"
"1372876980","0","S9"
"1372877040","0","S9"
"1372877100","0","S9"
"1372877160","0","S9"
"1372877220","0","S9"
"1372877280","0","S9"
"1372877340","0","S9"
"1372877400","0","S9"
"1372877460","0","S9"
"1372877520","0","S9"
"1372877580","0","S9"
"1372877640","0","S9"
"1372877700","0","S9"
"1372877760","0","S9"
"1372877820","0","S9"
"1372877880","0","S9"
"1372877940","0","S9"
"1372878000","2","S9"
"1372878060","2","S9"
"1372878120","2","S9"
"1372878180","2","S9"
"1372878240","2","S9"
"1372878300","2","S9"
"1372878360","4","S9"
"1372878420","4","S9"
"1372878480","4","S9"
"1372878540","4","S9"
"1372878600","6","S9"
"1372878660","6","S9"
"1372878720","6","S9"
"1372878780","6","S9"
"1372878840","6","S9"
"1372878900","6","S9"
"1372878960","8","S9"
"1372879020","8","S9"
"1372879080","8","S9"
"1372879140","8","S9"
"1372879200","10","S9"
"1372879260","10","S9"
"1372879320","10","S9"
"1372879380","10","S9"
"1372879440","10","S9"
"1372879500","10","S9"
"1372879560","12","S9"
"1372879620","12","S9"
"1372879680","12","S9"
"1372879740","12","S9"
"1372879800","14","S9"
"1372879860","14","S9"
"1372879920","14","S9"
"1372879980","14","S9"
"1372880040","14","S9"
"1372880100","14","S9"
"1372880160","16","S9"
"1372880220","16","S9"
"1372880280","16","S9"
"1372880340","16","S9"
"1372880400","18","S9"
"1372880460","18","S9"
"1372880520","16","S9"
"1372880580","16","S9"
"1372880640","16","S9"
"1372880700","14","S9"
"1372880760","16","S9"
"1372880820","16","S9"
"1372880880","16","S9"
"1372880940","16","S9"
"1372881000","18","S9"
"1372881060","18","S9"
"1372881120","16","S9"
"1372881180","16","S9"
"1372881240","16","S9"
"1372881300","14","S9"
"1372881360","16","S9"
"1372881420","16","S9"
"1372881480","16","S9"
"1372881540","16","S9"
"1372881600","18","S9"
"1372881660","18","S9"
"1372881720","16","S9"
"1372881780","16","S9"
"1372881840","16","S9"
"1372881900","14","S9"
"1372881960","16","S9"
"1372882020","16","S9"
"1372882080","16","S9"
"1372882140","16","S9"
"1372882200","18","S9"
"1372882260","18","S9"
"1372882320","16","S9"
"1372882380","16","S9"
"1372882440","16","S9"
"1372882500","14","S9"
"1372882560","16","S9"
"1372882620","16","S9"
"1372882680","16","S9"
"1372882740","16","S9"
"1372882800","18","S9"
"1372882860","18","S9"
"1372882920","16","S9"
"1372882980","16","S9"
"1372883040","16","S9"
"1372883100","14","S9"
"1372883160","16","S9"
"1372883220","16","S9"
"1372883280","16","S9"
"1372883340","16","S9"
"1372883400","18","S9"
"1372883460","18","S9"
"1372883520","16","S9"
"1372883580","16","S9"
"1372883640","16","S9"
"1372883700","14","S9"
"1372883760","16","S9"
"1372883820","16","S9"
"1372883880","18","S9"
"1372883940","18","S9"
"1372884000","18","S9"
"1372884060","18","S9"
"1372884120","16","S9"
"1372884180","16","S9"
"1372884240","16","S9"
"1372884300","16","S9"
"1372884360","18","S9"
"1372884420","18","S9"
"1372884480","18","S9"
"1372884540","18","S9"
"1372884600","18","S9"
"1372884660","18","S9"
"1372884720","16","S9"
"1372884780","18","S9"
"1372884840","18","S9"
"1372884900","16","S9"
"1372884960","18","S9"
"1372885020","18","S9"
"1372885080","18","S9"
"1372885140","18","S9"
"1372885200","20","S9"
"1372885260","20","S9"
"1372885320","18","S9"
"1372885380","18","S9"
"1372885440","18","S9"
"1372885500","16","S9"
"1372885560","18","S9"
"1372885620","18","S9"
"1372885680","20","S9"
"1372885740","20","S9"
"1372885800","20","S9"
"1372885860","20","S9"
"1372885920","18","S9"
"1372885980","18","S9"
"1372886040","18","S9"
"1372886100","18","S9"
"1372886160","20","S9"
"1372886220","20","S9"
"1372886280","20","S9"
"1372886340","20","S9"
"1372886400","18","S9"
"1372886460","18","S9"
"1372886520","18","S9"
"1372886580","20","S9"
"1372886640","22","S9"
"1372886700","22","S9"
"1372886760","22","S9"
"1372886820","20","S9"
"1372886880","20","S9"
"1372886940","20","S9"
"1372887000","20","S9"
"1372887060","20","S9"
"1372887120","22","S9"
"1372887180","22","S9"
"1372887240","22","S9"
"1372887300","20","S9"
"1372887360","20","S9"
"1372887420","20","S9"
"1372887480","22","S9"
"1372887540","22","S9"
"1372887600","20","S9"
"1372887660","20","S9"
"1372887720","22","S9"
"1372887780","22","S9"
"1372887840","22","S9"
"1372887900","22","S9"
"1372887960","22","S9"
"1372888020","22","S9"
"1372888080","22","S9"
"1372888140","22","S9"
"1372888200","20","S9"
"1372888260","20","S9"
"1372888320","22","S9"
"1372888380","22","S9"
"1372888440","22","S9"
"1372888500","22","S9"
"1372888560","22","S9"
"1372888620","22","S9"
"1372888680","22","S9"
"1372888740","22","S9"
"1372888800","20","S9"
"1372888860","20","S9"
"1372888920","22","S9"
"1372888980","22","S9"
"1372889040","22","S9"
"1372889100","22","S9"
"1372889160","22","S9"
"1372889220","22","S9"
"1372889280","20","S9"
"1372889340","20","S9"
"1372889400","20","S9"
"1372889460","20","S9"
"1372889520","22","S9"
"1372889580","22","S9"
"1372889640","22","S9"
"1372889700","22","S9"
"1372889760","20","S9"
"1372889820","20","S9"
"1372889880","20","S9"
"1372889940","20","S9"
"1372890000","20","S9"
"1372890060","18","S9"
"1372890120","18","S9"
"1372890180","18","S9"
"1372890240","18","S9"
"1372890300","18","S9"
"1372890360","18","S9"
"1372890420","20","S9"
"1372890480","20","S9"
"1372890540","20","S9"
"1372890600","20","S9"
"1372890660","18","S9"
"1372890720","18","S9"
"1372890780","18","S9"
"1372890840","18","S9"
"1372890900","18","S9"
"1372890960","18","S9"
"1372891020","18","S9"
"1372891080","16","S9"
"1372891140","16","S9"
"1372891200","18","S9"
"1372891260","16","S9"
"1372891320","18","S9"
"1372891380","18","S9"
"1372891440","18","S9"
"1372891500","16","S9"
"1372891560","16","S9"
"1372891620","16","S9"
"1372891680","16","S9"
"1372891740","16","S9"
"1372891800","18","S9"
"1372891860","16","S9"
"1372891920","16","S9"
"1372891980","14","S9"
"1372892040","14","S9"
"1372892100","14","S9"
"1372892160","14","S9"
"1372892220","16","S9"
"1372892280","16","S9"
"1372892340","16","S9"
"1372892400","16","S9"
"1372892460","16","S9"
"1372892520","16","S9"
"1372892580","16","S9"
"1372892640","16","S9"
"1372892700","16","S9"
"1372892760","14","S9"
"1372892820","14","S9"
"1372892880","12","S9"
"1372892940","12","S9"
"1372893000","10","S9"
"1372893060","10","S9"
"1372893120","12","S9"
"1372893180","12","S9"
"1372893240","12","S9"
"1372893300","14","S9"
"1372893360","14","S9"
"1372893420","14","S9"
"1372893480","14","S9"
"1372893540","14","S9"
"1372893600","12","S9"
"1372893660","10","S9"
"1372893720","10","S9"
"1372893780","10","S9"
"1372893840","10","S9"
"1372893900","10","S9"
"1372893960","10","S9"
"1372894020","12","S9"
"1372894080","12","S9"
"1372894140","12","S9"
"1372894200","12","S9"
"1372894260","12","S9"
"1372894320","12","S9"
"1372894380","12","S9"
"1372894440","12","S9"
"1372894500","12","S9"
"1372894560","10","S9"
"1372894620","10","S9"
"1372894680","10","S9"
"1372894740","10","S9"
"1372894800","8","S9"
"1372894860","8","S9"
"1372894920","8","S9"
"1372894980","8","S9"
"1372895040","10","S9"
"1372895100","12","S9"
"1372895160","12","S9"
"1372895220","12","S9"
"1372895280","12","S9"
"1372895340","12","S9"
"1372895400","12","S9"
"1372895460","10","S9"
"1372895520","10","S9"
"1372895580","10","S9"
"1372895640","10","S9"
"1372895700","8","S9"
"1372895760","8","S9"
"1372895820","8","S9"
"1372895880","8","S9"
"1372895940","10","S9"
"1372896000","12","S9"
"1372896060","12","S9"
"1372896120","12","S9"
"1372896180","12","S9"
"1372896240","12","S9"
"1372896300","12","S9"
"1372896360","10","S9"
"1372896420","10","S9"
"1372896480","10","S9"
"1372896540","10","S9"
"1372896600","8","S9"
"1372896660","8","S9"
"1372896720","8","S9"
"1372896780","8","S9"
"1372896840","10","S9"
"1372896900","12","S9"
"1372896960","12","S9"
"1372897020","12","S9"
"1372897080","12","S9"
"1372897140","12","S9"
"1372897200","12","S9"
"1372897260","12","S9"
"1372897320","12","S9"
"1372897380","10","S9"
"1372897440","10","S9"
"1372897500","8","S9"
"1372897560","8","S9"
"1372897620","8","S9"
"1372897680","8","S9"
"1372897740","10","S9"
"1372897800","12","S9"
"1372897860","12","S9"
"1372897920","12","S9"
"1372897980","12","S9"
"1372898040","12","S9"
"1372898100","12","S9"
"1372898160","12","S9"
"1372898220","12","S9"
"1372898280","10","S9"
"1372898340","10","S9"
"1372898400","8","S9"
"1372898460","8","S9"
"1372898520","8","S9"
"1372898580","8","S9"
"1372898640","10","S9"
"1372898700","12","S9"
"1372898760","12","S9"
"1372898820","12","S9"
"1372898880","12","S9"
"1372898940","12","S9"
"1372899000","12","S9"
"1372899060","12","S9"
"1372899120","12","S9"
"1372899180","10","S9"
"1372899240","10","S9"
"1372899300","8","S9"
"1372899360","8","S9"
"1372899420","8","S9"
"1372899480","8","S9"
"1372899540","8","S9"
"1372899600","10","S9"
"1372899660","10","S9"
"1372899720","10","S9"
"1372899780","10","S9"
"1372899840","10","S9"
"1372899900","10","S9"
"1372899960","10","S9"
"1372900020","10","S9"
"1372900080","8","S9"
"1372900140","8","S9"
"1372900200","6","S9"
"1372900260","6","S9"
"1372900320","6","S9"
"1372900380","6","S9"
"1372900440","6","S9"
"1372900500","8","S9"
"1372900560","8","S9"
"1372900620","8","S9"
"1372900680","8","S9"
